celebrity,original_image,yolo_bounding_box,face_extracted,prediction_time
pins_Pedro-Alonso,Pedro-Alonso8_2203-,Pedro-Alonso8_2203-person-nn-bb-0.9255571365356445-0.41818881034851074-134.2775115966797-154.44363403320312,0,4.676295518875122
pins_Pedro-Alonso,Pedro-Alonso33_2168-,Pedro-Alonso33_2168-person-nn-bb-3.8868625164031982-0.6329447031021118-209.0-218.81039428710938,0,4.3280298709869385
pins_Pedro-Alonso,Pedro-Alonso28_2160-,Pedro-Alonso28_2160-person-nn-bb-0.04587578773498535-5.630013465881348-136.99940490722656-153.00204467773438,1,4.406118392944336
pins_Pedro-Alonso,Pedro-Alonso41_2174-,Pedro-Alonso41_2174-person-nn-bb-40.23105239868164-0.4787803888320923-244.25778198242188-240.51380920410156,0,4.75496506690979
pins_Pedro-Alonso,Pedro-Alonso14_2120-,Pedro-Alonso14_2120-person-nn-bb-2.022688388824463-0.38215410709381104-144.20457458496094-154.72642517089844,1,4.589666843414307
pins_Pedro-Alonso,Pedro-Alonso1_2088-,Pedro-Alonso1_2088-person-nn-bb-32.4172248840332-1.6697078943252563-346.01641845703125-347.5343322753906,0,4.556393384933472
pins_Pedro-Alonso,Pedro-Alonso29_2166-,Pedro-Alonso29_2166-person-nn-bb-8.047088623046875-0.264404296875-301.689453125-316.8031005859375,0,4.419043302536011
pins_Pedro-Alonso,Pedro-Alonso24_2157-,Pedro-Alonso24_2157-person-nn-bb-2.877473831176758-0.2253323793411255-208.24571228027344-223.4234619140625,0,4.405305624008179
pins_Pedro-Alonso,Pedro-Alonso167_2133-,Pedro-Alonso167_2133-person-nn-bb-71.86654663085938-1.0879592895507812-301.9658203125-314.70135498046875,0,5.515108346939087
pins_Pedro-Alonso,Pedro-Alonso74_2201-,Pedro-Alonso74_2201-person-nn-bb-3.1201601028442383-1.1412270069122314-148.04244995117188-183.02230834960938,0,5.076641321182251
pins_Pedro-Alonso,Pedro-Alonso233_2153-,Pedro-Alonso233_2153-person-nn-bb-0.19970570504665375-5.28654146194458-97.59969329833984-108.0,0,4.221020460128784
pins_Pedro-Alonso,Pedro-Alonso82_2205-,Pedro-Alonso82_2205-person-nn-bb-0.03226928785443306-5.537549018859863-122.0-128.0,1,4.009512662887573
pins_Pedro-Alonso,Pedro-Alonso28_2163-,Pedro-Alonso28_2163-person-nn-bb-13.790802001953125-2.4826202392578125-94.7320327758789-106.29379272460938,0,5.566563606262207
pins_Pedro-Alonso,Pedro-Alonso117_2103-,Pedro-Alonso117_2103-person-nn-bb-17.91445541381836-8.422465324401855-92.5570297241211-106.9171142578125,0,5.31329083442688
pins_Pedro-Alonso,Pedro-Alonso181_2139-,Pedro-Alonso181_2139-person-nn-bb-0.0-1.5393733978271484-156.10354614257812-221.3153076171875,0,5.598185300827026
pins_Pedro-Alonso,Pedro-Alonso42_2175-,Pedro-Alonso42_2175-person-nn-bb-80.9249267578125-1.6128336191177368-435.6256103515625-358.86590576171875,0,4.050884962081909
pins_Pedro-Alonso,Pedro-Alonso57_2186-,Pedro-Alonso57_2186-person-nn-bb-0.8669891357421875-0.6293411254882812-299.59967041015625-318.80645751953125,1,4.439709663391113
pins_Pedro-Alonso,Pedro-Alonso0_2087-,Pedro-Alonso0_2087-person-nn-bb-0.7052914500236511-4.566932678222656-223.53260803222656-261.1814880371094,0,4.796288967132568
pins_Pedro-Alonso,Pedro-Alonso28_2164-,Pedro-Alonso28_2164-person-nn-bb-1.3977751731872559-0.12274647504091263-99.39322662353516-108.0,0,4.471451997756958
pins_Pedro-Alonso,Pedro-Alonso20_2144-,Pedro-Alonso20_2144-person-nn-bb-0.886709451675415-0.41513919830322266-169.2113037109375-182.46311950683594,0,4.35820198059082
pins_Pedro-Alonso,Pedro-Alonso230_2152-,Pedro-Alonso230_2152-person-nn-bb-2.021186590194702-0.0-202.90390014648438-218.09886169433594,1,4.340473890304565
pins_Pedro-Alonso,Pedro-Alonso46_2179-,Pedro-Alonso46_2179-person-nn-bb-7.775757312774658-0.4527677595615387-175.0-184.0,0,4.455311059951782
pins_Pedro-Alonso,Pedro-Alonso108_2094-,Pedro-Alonso108_2094-person-nn-bb-0.7250766754150391-0.2619352340698242-144.9116668701172-154.0,0,0.0
pins_Pedro-Alonso,Pedro-Alonso6_2189-,Pedro-Alonso6_2189-person-nn-bb-0.6275677680969238-9.770560264587402-132.44662475585938-153.0384063720703,1,4.387468099594116
pins_Pedro-Alonso,Pedro-Alonso28_2161-,Pedro-Alonso28_2161-person-nn-bb-10.896075248718262-11.069448471069336-111.58370208740234-126.1402587890625,0,4.616472005844116
pins_Pedro-Alonso,Pedro-Alonso204_2147-,Pedro-Alonso204_2147-person-nn-bb-9.69965934753418-0.2551952302455902-93.43907165527344-106.65132904052734,0,5.231957674026489
pins_Pedro-Alonso,Pedro-Alonso147_2125-,Pedro-Alonso147_2125-person-nn-bb-0.0729522705078125-19.750717163085938-299.35150146484375-318.091064453125,1,4.036354064941406
pins_Pedro-Alonso,Pedro-Alonso101_2090-,Pedro-Alonso101_2090-person-nn-bb-0.0-0.0-121.48653411865234-127.90154266357422,1,4.237391233444214
pins_Pedro-Alonso,Pedro-Alonso63_2196-,Pedro-Alonso63_2196-person-nn-bb-0.0-0.0-216.09097290039062-263.9404602050781,0,4.937208890914917
pins_Pedro-Alonso,Pedro-Alonso60_2192-,Pedro-Alonso60_2192-person-nn-bb-9.321737289428711-0.0-155.57940673828125-183.69955444335938,0,5.0602288246154785
pins_Pedro-Alonso,Pedro-Alonso18_2137-,Pedro-Alonso18_2137-person-nn-bb-3.8349413871765137-0.002550220349803567-207.30364990234375-219.2854461669922,0,4.527087926864624
pins_Pedro-Alonso,Pedro-Alonso4_2173-,Pedro-Alonso4_2173-person-nn-bb-1.2322382926940918-0.21307814121246338-143.6658935546875-153.26690673828125,1,4.369068384170532
pins_Pedro-Alonso,Pedro-Alonso230_2152-,Pedro-Alonso230_2152-person-nn-bb-3.978839159011841-0.0-203.7915496826172-218.6250457763672,1,4.455092906951904
pins_Pedro-Alonso,Pedro-Alonso180_2138-,Pedro-Alonso180_2138-person-nn-bb-1.086959958076477-0.0-116.08260345458984-129.0,1,4.539491653442383
pins_Pedro-Alonso,Pedro-Alonso61_2193-,Pedro-Alonso61_2193-person-nn-bb-0.0-0.0-122.0-128.0,1,4.238705396652222
pins_Pedro-Alonso,Pedro-Alonso43_2176-,Pedro-Alonso43_2176-person-nn-bb-0.0-132.23780822753906-46.19960403442383-269.5879821777344,0,0.0
pins_Pedro-Alonso,Pedro-Alonso95_2211-,Pedro-Alonso95_2211-person-nn-bb-0.22112120687961578-18.996355056762695-104.22683715820312-152.9403533935547,0,0.0
pins_Pedro-Alonso,Pedro-Alonso234_2155-,Pedro-Alonso234_2155-person-nn-bb-19.0740966796875-11.140572547912598-98.87091827392578-106.41478729248047,0,4.783259630203247
pins_Pedro-Alonso,Pedro-Alonso212_2148-,Pedro-Alonso212_2148-person-nn-bb-12.961252212524414-1.5768966674804688-251.0-265.3110656738281,1,4.465365886688232
pins_Pedro-Alonso,Pedro-Alonso3_2167-,Pedro-Alonso3_2167-person-nn-bb-0.0-17.42487144470215-249.60093688964844-264.7532958984375,1,4.013696670532227
pins_Pedro-Alonso,Pedro-Alonso72_2199-,Pedro-Alonso72_2199-person-nn-bb-0.0-0.047301292419433594-102.0-107.427734375,0,4.246433258056641
pins_Pedro-Alonso,Pedro-Alonso108_2094-,Pedro-Alonso108_2094-person-nn-bb-0.21032656729221344-0.04085073247551918-144.2967529296875-153.8264617919922,0,4.3153839111328125
pins_Pedro-Alonso,Pedro-Alonso190_2142-,Pedro-Alonso190_2142-person-nn-bb-0.0-0.0-137.19224548339844-153.41546630859375,0,4.537276744842529
pins_Pedro-Alonso,Pedro-Alonso145_2124-,Pedro-Alonso145_2124-person-nn-bb-0.0-0.0-172.298095703125-183.00885009765625,0,4.307112693786621
pins_Pedro-Alonso,Pedro-Alonso88_2206-,Pedro-Alonso88_2206-person-nn-bb-0.0-0.12216820567846298-200.28756713867188-221.0,0,4.605810880661011
pins_Pedro-Alonso,Pedro-Alonso161_2130-,Pedro-Alonso161_2130-person-nn-bb-0.0-0.0-171.0437774658203-182.02774047851562,0,4.301010370254517
pins_Pedro-Alonso,Pedro-Alonso61_2194-,Pedro-Alonso61_2194-person-nn-bb-0.0-26.458248138427734-97.55199432373047-152.93292236328125,0,5.395719289779663
pins_Pedro-Alonso,Pedro-Alonso6_2190-,Pedro-Alonso6_2190-person-nn-bb-12.601880073547363-0.0-141.9519500732422-154.2382354736328,1,4.857010841369629
pins_Pedro-Alonso,Pedro-Alonso117_2106-,Pedro-Alonso117_2106-person-nn-bb-22.180208206176758-5.301426887512207-96.5894775390625-107.93736267089844,0,0.0
pins_Pedro-Alonso,Pedro-Alonso28_2165-,Pedro-Alonso28_2165-person-nn-bb-0.0-17.949459075927734-90.83662414550781-127.88139343261719,0,4.901034832000732
pins_Pedro-Alonso,Pedro-Alonso2_2143-,Pedro-Alonso2_2143-person-nn-bb-28.528106689453125-4.277930736541748-175.0-166.01611328125,0,4.450240850448608
pins_Pedro-Alonso,Pedro-Alonso138_2119-,Pedro-Alonso138_2119-person-nn-bb-0.0-0.014691734686493874-156.6622772216797-182.7158660888672,0,4.743464946746826
pins_Pedro-Alonso,Pedro-Alonso117_2100-,Pedro-Alonso117_2100-person-nn-bb-1.817064881324768-8.572760581970215-98.31282043457031-107.74752044677734,0,4.095759630203247
pins_Pedro-Alonso,Pedro-Alonso89_2207-,Pedro-Alonso89_2207-person-nn-bb-45.400047302246094-0.44848036766052246-236.49269104003906-264.678466796875,0,5.592255592346191
pins_Pedro-Alonso,Pedro-Alonso152_2126-,Pedro-Alonso152_2126-person-nn-bb-0.0-0.0-144.83460998535156-154.1423797607422,1,4.219128847122192
pins_Pedro-Alonso,Pedro-Alonso182_2140-,Pedro-Alonso182_2140-person-nn-bb-5.5192461013793945-0.009265566244721413-223.33201599121094-263.6852722167969,0,4.8899500370025635
pins_Pedro-Alonso,Pedro-Alonso44_2177-,Pedro-Alonso44_2177-person-nn-bb-0.006947517395019531-1.233095645904541-138.5758056640625-155.0,0,4.521373987197876
pins_Pedro-Alonso,Pedro-Alonso188_2141-,Pedro-Alonso188_2141-person-nn-bb-0.0-0.4590695798397064-145.0-153.3432159423828,1,4.233194351196289
pins_Pedro-Alonso,Pedro-Alonso111_2098-,Pedro-Alonso111_2098-person-nn-bb-0.0-2.6758522987365723-155.2034454345703-183.24630737304688,0,4.697709560394287
pins_Pedro-Alonso,Pedro-Alonso213_2149-,Pedro-Alonso213_2149-person-nn-bb-0.0-0.5044694542884827-157.79486083984375-221.0,0,5.799515962600708
pins_Pedro-Alonso,Pedro-Alonso109_2095-,Pedro-Alonso109_2095-person-nn-bb-0.42093825340270996-0.032501816749572754-146.0-155.0,0,4.267221450805664
pins_Pedro-Alonso,Pedro-Alonso173_2135-,Pedro-Alonso173_2135-person-nn-bb-5.233800411224365-0.0-207.92755126953125-221.0,1,4.37751030921936
pins_Pedro-Alonso,Pedro-Alonso11_2096-,Pedro-Alonso11_2096-person-nn-bb-0.0-0.21887969970703125-194.5130157470703-316.15411376953125,0,6.525169610977173
pins_Pedro-Alonso,Pedro-Alonso234_2156-,Pedro-Alonso234_2156-person-nn-bb-3.636256694793701-0.0-101.34512329101562-107.38993072509766,0,4.451793909072876
pins_Pedro-Alonso,Pedro-Alonso39_2171-,Pedro-Alonso39_2171-person-nn-bb-10.455279350280762-0.5257614850997925-117.5962905883789-128.08038330078125,0,4.7899489402771
pins_Pedro-Alonso,Pedro-Alonso134_2117-,Pedro-Alonso134_2117-person-nn-bb-0.0-0.3502213954925537-204.98338317871094-224.18612670898438,1,4.398731231689453
pins_Pedro-Alonso,Pedro-Alonso201_2145-,Pedro-Alonso201_2145-person-nn-bb-4.316107749938965-0.14810943603515625-100.17210388183594-107.82501220703125,0,4.509395122528076
pins_Pedro-Alonso,Pedro-Alonso38_2170-,Pedro-Alonso38_2170-person-nn-bb-14.016864776611328-0.9395560026168823-207.80538940429688-219.91558837890625,0,0.0
pins_Pedro-Alonso,Pedro-Alonso45_2178-,Pedro-Alonso45_2178-person-nn-bb-0.0-1.0838851928710938-228.14552307128906-320.0,0,5.628373861312866
pins_Pedro-Alonso,Pedro-Alonso53_2184-,Pedro-Alonso53_2184-person-nn-bb-5.750662803649902-0.8109595775604248-207.06517028808594-218.04148864746094,0,4.429952383041382
pins_Pedro-Alonso,Pedro-Alonso117_2099-,Pedro-Alonso117_2099-person-nn-bb-20.31361961364746-12.8861083984375-93.14537811279297-107.09217834472656,0,5.198044061660767
pins_Pedro-Alonso,Pedro-Alonso74_2200-,Pedro-Alonso74_2200-person-nn-bb-7.99785852432251-3.686563014984131-88.34431457519531-108.0,0,5.265627145767212
pins_Pedro-Alonso,Pedro-Alonso141_2121-,Pedro-Alonso141_2121-person-nn-bb-0.18371190130710602-44.78336715698242-226.99708557128906-264.0,1,4.172661304473877
pins_Pedro-Alonso,Pedro-Alonso47_2180-,Pedro-Alonso47_2180-person-nn-bb-13.223579406738281-0.5911376476287842-141.3830108642578-153.90728759765625,0,4.978806018829346
pins_Pedro-Alonso,Pedro-Alonso117_2102-,Pedro-Alonso117_2102-person-nn-bb-16.12970733642578-15.646639823913574-95.2493667602539-107.8951416015625,0,4.881561994552612
pins_Pedro-Alonso,Pedro-Alonso119_2109-,Pedro-Alonso119_2109-person-nn-bb-9.112585067749023-3.7318053245544434-113.6186294555664-128.0,0,4.774494171142578
pins_Pedro-Alonso,Pedro-Alonso91_2208-,Pedro-Alonso91_2208-person-nn-bb-0.9393265247344971-0.1796894073486328-142.90744018554688-154.95350646972656,1,4.411850690841675
pins_Pedro-Alonso,Pedro-Alonso35_2169-,Pedro-Alonso35_2169-person-nn-bb-11.406137466430664-0.10331431776285172-248.01422119140625-262.2349853515625,1,4.441470384597778
pins_Pedro-Alonso,Pedro-Alonso105_2093-,Pedro-Alonso105_2093-person-nn-bb-8.505237579345703-0.0-167.34588623046875-183.33909606933594,1,4.6789162158966064
pins_Pedro-Alonso,Pedro-Alonso160_2129-,Pedro-Alonso160_2129-person-nn-bb-3.926846742630005-0.0-93.12437438964844-105.8335189819336,0,4.842894077301025
pins_Pedro-Alonso,Pedro-Alonso94_2210-,Pedro-Alonso94_2210-person-nn-bb-1.2180254459381104-0.19301903247833252-144.86807250976562-155.0,0,4.328786611557007
pins_Pedro-Alonso,Pedro-Alonso142_2122-,Pedro-Alonso142_2122-person-nn-bb-1.1399545669555664-1.042197823524475-146.0-155.0,0,0.0
pins_Pedro-Alonso,Pedro-Alonso155_2127-,Pedro-Alonso155_2127-person-nn-bb-5.1663055419921875-0.32013702392578125-302.0-315.7389221191406,0,4.302483081817627
pins_Pedro-Alonso,Pedro-Alonso58_2187-,Pedro-Alonso58_2187-person-nn-bb-0.8366578221321106-0.11145088076591492-418.0948791503906-409.6203918457031,0,4.096338987350464
pins_Pedro-Alonso,Pedro-Alonso61_2195-,Pedro-Alonso61_2195-person-nn-bb-0.3596208691596985-1.6939115524291992-78.34101867675781-106.9359130859375,0,0.0
pins_Pedro-Alonso,Pedro-Alonso126_2114-,Pedro-Alonso126_2114-person-nn-bb-7.63024377822876-0.5095254778862-175.0-183.42359924316406,0,4.424617052078247
pins_Pedro-Alonso,Pedro-Alonso10_2089-,Pedro-Alonso10_2089-person-nn-bb-0.0-0.8882949948310852-168.69105529785156-183.68177795410156,1,4.379226446151733
pins_Pedro-Alonso,Pedro-Alonso164_2132-,Pedro-Alonso164_2132-person-nn-bb-0.0-1.9051510095596313-137.06857299804688-150.77511596679688,0,4.448707818984985
pins_Pedro-Alonso,Pedro-Alonso71_2198-,Pedro-Alonso71_2198-person-nn-bb-2.8272042274475098-0.0-146.0-153.9724578857422,1,4.552770137786865
pins_Pedro-Alonso,Pedro-Alonso127_2115-,Pedro-Alonso127_2115-person-nn-bb-77.86642456054688-7.469234943389893-302.0-289.9347229003906,0,0.0
pins_Pedro-Alonso,Pedro-Alonso59_2188-,Pedro-Alonso59_2188-person-nn-bb-30.408061981201172-0.0-349.82330322265625-384.34796142578125,0,4.829657077789307
pins_Pedro-Alonso,Pedro-Alonso50_2183-,Pedro-Alonso50_2183-person-nn-bb-2.37469482421875-1.1593856811523438-227.57968139648438-318.18780517578125,0,5.559994697570801
pins_Pedro-Alonso,Pedro-Alonso97_2212-,Pedro-Alonso97_2212-person-nn-bb-3.0807361602783203-0.0-140.21694946289062-154.8492889404297,1,4.558425188064575
pins_Pedro-Alonso,Pedro-Alonso131_2116-,Pedro-Alonso131_2116-person-nn-bb-4.305184364318848-0.0-124.82376098632812-153.82379150390625,0,5.054337978363037
pins_Pedro-Alonso,Pedro-Alonso117_2101-,Pedro-Alonso117_2101-person-nn-bb-16.936141967773438-7.606640338897705-97.54193115234375-107.56428527832031,0,4.969935655593872
pins_Pedro-Alonso,Pedro-Alonso167_2133-,Pedro-Alonso167_2133-person-nn-bb-0.280242919921875-0.6817779541015625-112.00611877441406-316.815185546875,0,0.0
pins_Pedro-Alonso,Pedro-Alonso234_2154-,Pedro-Alonso234_2154-person-nn-bb-0.8808649182319641-0.0-84.79126739501953-106.7221450805664,0,5.090890645980835
pins_Pedro-Alonso,Pedro-Alonso66_2197-,Pedro-Alonso66_2197-person-nn-bb-0.0-39.0494270324707-250.85110473632812-265.7898254394531,0,4.528502464294434
pins_Pedro-Alonso,Pedro-Alonso104_2092-,Pedro-Alonso104_2092-person-nn-bb-0.11875033378601074-2.980062961578369-49.894832611083984-152.3636016845703,0,0.0
pins_Pedro-Alonso,Pedro-Alonso28_2162-,Pedro-Alonso28_2162-person-nn-bb-13.360578536987305-0.27703964710235596-144.1033172607422-154.94395446777344,1,4.787677049636841
pins_Pedro-Alonso,Pedro-Alonso222_2151-,Pedro-Alonso222_2151-person-nn-bb-20.95271873474121-1.433701515197754-142.11167907714844-154.70558166503906,0,5.0715577602386475
pins_Pedro-Alonso,Pedro-Alonso122_2112-,Pedro-Alonso122_2112-person-nn-bb-22.5103759765625-2.653092622756958-280.62274169921875-316.0,0,4.845756530761719
pins_Pedro-Alonso,Pedro-Alonso26_2159-,Pedro-Alonso26_2159-person-nn-bb-1.8413118124008179-0.47993147373199463-211.30763244628906-219.29180908203125,1,4.240289688110352
pins_Pedro-Alonso,Pedro-Alonso158_2128-,Pedro-Alonso158_2128-person-nn-bb-0.9176262021064758-0.4344700872898102-143.05848693847656-219.61065673828125,0,0.0
pins_Pedro-Alonso,Pedro-Alonso162_2131-,Pedro-Alonso162_2131-person-nn-bb-0.36339855194091797-0.22740155458450317-91.823486328125-107.84783935546875,0,4.8794355392456055
pins_Pedro-Alonso,Pedro-Alonso76_2202-,Pedro-Alonso76_2202-person-nn-bb-13.560160636901855-0.18027019500732422-101.02500915527344-107.09709167480469,0,4.9134438037872314
pins_Pedro-Alonso,Pedro-Alonso38_2170-,Pedro-Alonso38_2170-person-nn-bb-16.492328643798828-0.46503058075904846-206.8090057373047-221.0,1,4.706587791442871
pins_Pedro-Alonso,Pedro-Alonso117_2105-,Pedro-Alonso117_2105-person-nn-bb-36.9460334777832-16.708425521850586-117.60567474365234-127.8377914428711,0,0.0
pins_Pedro-Alonso,Pedro-Alonso152_2126-,Pedro-Alonso152_2126-person-nn-bb-0.07753133773803711-0.1937950849533081-111.41285705566406-155.0,0,5.651390552520752
pins_Pedro-Alonso,Pedro-Alonso179_2136-,Pedro-Alonso179_2136-person-nn-bb-0.0-0.22102661430835724-90.5009765625-128.0,0,5.601505517959595
pins_Pedro-Alonso,Pedro-Alonso110_2097-,Pedro-Alonso110_2097-person-nn-bb-5.2620744705200195-0.23572677373886108-194.84552001953125-220.32241821289062,0,4.695253372192383
pins_Pedro-Alonso,Pedro-Alonso43_2176-,Pedro-Alonso43_2176-person-nn-bb-26.298616409301758-8.727712631225586-249.96311950683594-267.6165466308594,0,4.641599178314209
pins_Pedro-Alonso,Pedro-Alonso144_2123-,Pedro-Alonso144_2123-person-nn-bb-13.929925918579102-0.07554764300584793-206.7572021484375-221.0,0,4.69920539855957
pins_Pedro-Alonso,Pedro-Alonso120_2111-,Pedro-Alonso120_2111-person-nn-bb-0.0-0.4534233808517456-273.1800537109375-385.4471740722656,0,5.737832069396973
pins_Pedro-Alonso,Pedro-Alonso202_2146-,Pedro-Alonso202_2146-person-nn-bb-79.69429016113281-0.0-396.19451904296875-453.3694763183594,0,5.772068500518799
pins_Danielle-Panabaker,Danielle-Panabaker152_1422-,Danielle-Panabaker152_1422-person-nn-bb-0.24474740028381348-0.48371464014053345-211.33856201171875-220.56631469726562,1,4.247255563735962
pins_Danielle-Panabaker,Danielle-Panabaker34_1506-,Danielle-Panabaker34_1506-person-nn-bb-0.0-3.3095977306365967-144.87388610839844-154.15225219726562,0,4.219710111618042
pins_Danielle-Panabaker,Danielle-Panabaker181_1451-,Danielle-Panabaker181_1451-person-nn-bb-1.8531852960586548-0.0-172.3076171875-181.9990234375,0,4.439330577850342
pins_Danielle-Panabaker,Danielle-Panabaker232_1482-,Danielle-Panabaker232_1482-person-nn-bb-0.0-0.40302351117134094-120.59074401855469-129.0,1,4.3260955810546875
pins_Danielle-Panabaker,Danielle-Panabaker180_1450-,Danielle-Panabaker180_1450-person-nn-bb-0.0-0.08266448974609375-297.669189453125-319.0857849121094,0,4.3291707038879395
pins_Danielle-Panabaker,Danielle-Panabaker173_1443-,Danielle-Panabaker173_1443-person-nn-bb-0.0-0.6262899041175842-209.0-220.85728454589844,1,4.254923105239868
pins_Danielle-Panabaker,Danielle-Panabaker239_1489-,Danielle-Panabaker239_1489-person-nn-bb-0.0-0.0838775634765625-171.56556701660156-181.57203674316406,0,4.232300758361816
pins_Danielle-Panabaker,Danielle-Panabaker68_1539-,Danielle-Panabaker68_1539-person-nn-bb-4.003171920776367-0.6419408917427063-527.0-552.9537963867188,1,4.243173360824585
pins_Danielle-Panabaker,Danielle-Panabaker7_1541-,Danielle-Panabaker7_1541-person-nn-bb-0.11403808742761612-0.0-101.72166442871094-106.69778442382812,0,4.245234251022339
pins_Danielle-Panabaker,Danielle-Panabaker221_1476-,Danielle-Panabaker221_1476-person-nn-bb-0.0-0.022479558363556862-121.61042785644531-127.93890380859375,0,4.229951858520508
pins_Danielle-Panabaker,Danielle-Panabaker144_1415-,Danielle-Panabaker144_1415-person-nn-bb-9.444499969482422-0.12734012305736542-102.0-107.20268249511719,0,4.629748821258545
pins_Danielle-Panabaker,Danielle-Panabaker125_1398-,Danielle-Panabaker125_1398-person-nn-bb-0.0-0.13254699110984802-118.6303482055664-126.89826965332031,1,4.317655086517334
pins_Danielle-Panabaker,Danielle-Panabaker42_1515-,Danielle-Panabaker42_1515-person-nn-bb-0.0-0.0-120.09478759765625-126.87892150878906,1,4.2607011795043945
pins_Danielle-Panabaker,Danielle-Panabaker31_1504-,Danielle-Panabaker31_1504-person-nn-bb-0.0-0.0011011124588549137-174.4599151611328-184.0,0,4.289588451385498
pins_Danielle-Panabaker,Danielle-Panabaker236_1486-,Danielle-Panabaker236_1486-person-nn-bb-0.0-0.46284887194633484-174.22903442382812-183.56661987304688,1,4.275351524353027
pins_Danielle-Panabaker,Danielle-Panabaker126_1399-,Danielle-Panabaker126_1399-person-nn-bb-0.0-0.2989185154438019-212.0-219.53677368164062,0,4.1979570388793945
pins_Danielle-Panabaker,Danielle-Panabaker212_1469-,Danielle-Panabaker212_1469-person-nn-bb-17.247859954833984-0.4643930494785309-171.94918823242188-181.6038055419922,1,4.930118560791016
pins_Danielle-Panabaker,Danielle-Panabaker6_1531-,Danielle-Panabaker6_1531-person-nn-bb-0.0-0.2409505993127823-174.84512329101562-183.6694793701172,0,4.22741961479187
pins_Danielle-Panabaker,Danielle-Panabaker8_1548-,Danielle-Panabaker8_1548-person-nn-bb-17.906320571899414-0.15691758692264557-207.29454040527344-215.42335510253906,0,4.633965969085693
pins_Danielle-Panabaker,Danielle-Panabaker164_1433-,Danielle-Panabaker164_1433-person-nn-bb-52.56110382080078-0.44973641633987427-174.734375-181.106201171875,0,6.037217855453491
pins_Danielle-Panabaker,Danielle-Panabaker153_1425-,Danielle-Panabaker153_1425-person-nn-bb-4.697503566741943-9.191981315612793-174.0841064453125-183.39523315429688,1,4.198935508728027
pins_Danielle-Panabaker,Danielle-Panabaker165_1434-,Danielle-Panabaker165_1434-person-nn-bb-1.610870361328125-0.44151097536087036-174.0-182.73146057128906,1,4.577006101608276
pins_Danielle-Panabaker,Danielle-Panabaker40_1514-,Danielle-Panabaker40_1514-person-nn-bb-0.2706665098667145-0.008514404296875-121.5284194946289-128.0,1,4.2163684368133545
pins_Danielle-Panabaker,Danielle-Panabaker87_1551-,Danielle-Panabaker87_1551-person-nn-bb-0.0-0.46387138962745667-209.0-218.72650146484375,1,4.27151894569397
pins_Danielle-Panabaker,Danielle-Panabaker182_1452-,Danielle-Panabaker182_1452-person-nn-bb-0.19815045595169067-0.4622162878513336-94.28919219970703-107.325439453125,0,4.590965032577515
pins_Danielle-Panabaker,Danielle-Panabaker240_1491-,Danielle-Panabaker240_1491-person-nn-bb-1.971400499343872-0.18073111772537231-100.26593780517578-107.64482116699219,0,4.469008445739746
pins_Danielle-Panabaker,Danielle-Panabaker237_1487-,Danielle-Panabaker237_1487-person-nn-bb-0.0-0.0-251.0-266.0,0,4.259609699249268
pins_Danielle-Panabaker,Danielle-Panabaker173_1443-,Danielle-Panabaker173_1443-person-nn-bb-0.0-0.27034708857536316-34.38233184814453-72.23777770996094,0,0.0
pins_Danielle-Panabaker,Danielle-Panabaker17_1439-,Danielle-Panabaker17_1439-person-nn-bb-2.146554946899414-0.6691780090332031-173.5920867919922-182.5750732421875,0,4.28661584854126
pins_Danielle-Panabaker,Danielle-Panabaker64_1535-,Danielle-Panabaker64_1535-person-nn-bb-0.0-0.10739686340093613-105.63602447509766-127.14541625976562,0,4.850422382354736
pins_Danielle-Panabaker,Danielle-Panabaker81_1549-,Danielle-Panabaker81_1549-person-nn-bb-0.5216430425643921-0.0-119.49654388427734-127.809326171875,0,4.539446115493774
pins_Danielle-Panabaker,Danielle-Panabaker124_1397-,Danielle-Panabaker124_1397-person-nn-bb-0.13778916001319885-0.2772262692451477-101.392822265625-108.0,0,4.595590829849243
pins_Danielle-Panabaker,Danielle-Panabaker169_1438-,Danielle-Panabaker169_1438-person-nn-bb-0.0-0.08311071991920471-99.51981353759766-107.63044738769531,0,4.415886163711548
pins_Danielle-Panabaker,Danielle-Panabaker146_1416-,Danielle-Panabaker146_1416-person-nn-bb-0.0-0.0-562.6851806640625-783.8917846679688,0,5.609461545944214
pins_Danielle-Panabaker,Danielle-Panabaker130_1404-,Danielle-Panabaker130_1404-person-nn-bb-0.0-0.4990582764148712-98.55068969726562-107.497314453125,0,4.392428398132324
pins_Danielle-Panabaker,Danielle-Panabaker20_1461-,Danielle-Panabaker20_1461-person-nn-bb-23.376113891601562-1.0107192993164062-301.16033935546875-316.92608642578125,0,4.563657283782959
pins_Danielle-Panabaker,Danielle-Panabaker30_1503-,Danielle-Panabaker30_1503-person-nn-bb-0.0-0.3793898820877075-145.0-155.0,1,4.2968738079071045
pins_Danielle-Panabaker,Danielle-Panabaker46_1519-,Danielle-Panabaker46_1519-person-nn-bb-0.0-0.0-144.24732971191406-154.0,1,4.3111186027526855
pins_Danielle-Panabaker,Danielle-Panabaker55_1526-,Danielle-Panabaker55_1526-person-nn-bb-0.0-0.7213234901428223-365.0-383.6908264160156,0,4.236327648162842
pins_Danielle-Panabaker,Danielle-Panabaker216_1472-,Danielle-Panabaker216_1472-person-nn-bb-0.22350463271141052-0.6088501214981079-121.7874755859375-128.0,1,4.245269775390625
